frn,provider_id,brand_name,location_id,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid,h3_res8_id
0018506568,131425,Verizon,1314992147,71,50,6,1,B,AK,020200026013034,880c7338d7fffff
0018506568,131425,Verizon,1315000405,71,50,6,1,B,AK,020200027131005,880c732165fffff
0018506568,131425,Verizon,1412534967,71,50,6,1,B,AK,020900009001013,880d5a9943fffff
0005937974,130077,AT&T,1046990496,71,10,1,1,B,AK,020900014023034,880d5a9085fffff
0018506568,131425,Verizon,1047020679,71,50,6,1,B,AK,020900019022033,880d5a9233fffff
0018506568,131425,Verizon,1412544705,71,50,6,1,B,AK,021700001011111,880c704823fffff
0018506568,131425,Verizon,1046973944,71,50,6,1,B,AK,020900005002037,880d5a9135fffff
0018506568,131425,Verizon,1047001692,71,50,6,1,B,AK,020900008001019,880d5a9a31fffff
0018506568,131425,Verizon,1374692541,71,50,6,1,B,AK,020900008001020,880d5a9a33fffff
0018506568,131425,Verizon,1374699980,71,50,6,1,B,AK,020900006002049,880d5a9a1bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374752054,71,100,20,1,R,AK,021220011001040,880c51d48bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374780786,71,100,20,1,R,AK,021220004002020,880c5556dbfffff
0018506568,131425,Verizon,1051695363,71,50,6,1,B,AK,021700012011011,880c73b205fffff
0005937974,130077,AT&T,1015244083,71,10,1,1,B,AK,021220005001024,880c55563bfffff
0005937974,130077,AT&T,1314953880,71,10,1,1,B,AK,020200023011027,880c7339cbfffff
0005937974,130077,AT&T,1314974618,71,10,1,1,B,AK,020200028121007,880c73216bfffff
0018506568,131425,Verizon,1374684100,71,50,6,1,B,AK,020900002001006,880d5a9ac1fffff
0018506568,131425,Verizon,1374691098,71,50,6,1,B,AK,020900016004020,880d5a94e5fffff
0018506568,131425,Verizon,1374870015,71,50,6,1,B,AK,021700005011007,880c738da1fffff
0005937974,130077,AT&T,1314937959,71,10,1,1,B,AK,020200025024007,880c733885fffff
0005937974,130077,AT&T,1314953990,71,10,1,1,B,AK,020200023011027,880c7339c1fffff
0005937974,130077,AT&T,1314954239,71,10,1,1,B,AK,020200015003001,880c733aa1fffff
0005937974,130077,AT&T,1314970423,71,10,1,1,B,AK,020200023014003,880c733989fffff
0005937974,130077,AT&T,1314975233,71,10,1,1,B,AK,020200028114007,880c733897fffff
0005937974,130077,AT&T,1314981143,71,10,1,1,B,AK,020200013002009,880c733863fffff
0005937974,130077,AT&T,1314981786,71,10,1,1,B,AK,020200027141007,880c732a41fffff
0005937974,130077,AT&T,1314985424,71,10,1,1,B,AK,020200027124011,880c732a45fffff
0005937974,130077,AT&T,1314990727,71,10,1,1,B,AK,020200022013000,880c733829fffff
0005937974,130077,AT&T,1315001477,71,10,1,1,B,AK,020200002023011,880c73a99bfffff
0005937974,130077,AT&T,1315004879,71,10,1,1,B,AK,020200009012006,880c733a13fffff
0005937974,130077,AT&T,1315016154,71,10,1,1,B,AK,020200009011012,880c733a3bfffff
0018506568,131425,Verizon,1314941065,71,50,6,1,B,AK,020200026011012,880c7338cbfffff
0018506568,131425,Verizon,1533030368,71,50,6,1,B,AK,020900012003015,880d5a9305fffff
0018506568,131425,Verizon,1047000360,71,50,6,1,B,AK,020900013002017,880d5a9a23fffff
0018506568,131425,Verizon,1374700323,71,50,6,1,B,AK,020900012001023,880d5a9303fffff
0018506568,131425,Verizon,1374718374,71,50,6,1,B,AK,020200016021024,880c733aa9fffff
0018506568,131425,Verizon,1374880546,71,50,6,1,B,AK,021700006041021,880c73009bfffff
0005937974,130077,AT&T,1051715803,71,10,1,1,B,AK,021700010043012,880c73ba45fffff
0018506568,131425,Verizon,1046977513,71,50,6,1,B,AK,020900005001006,880d5a9123fffff
0018506568,131425,Verizon,1412532552,71,50,6,1,B,AK,020200028133000,880c73233bfffff
0022113310,260068,TheSnowCloud,1374740272,71,200,30,1,X,AK,021050004001052,8813932f27fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015190705,71,50,10,1,R,AK,021220008002001,880c51ca59fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015247391,71,150,50,1,R,AK,021220007011019,880c55551dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374773614,71,100,20,1,B,AK,021220008001025,880c50a723fffff
0018506568,131425,Verizon,1046973086,71,50,6,1,B,AK,020900004003015,880d5a91edfffff
0018506568,131425,Verizon,1046975196,71,50,6,1,B,AK,020900002001010,880d5a9ac1fffff
0018506568,131425,Verizon,1046976728,71,50,6,1,B,AK,020900004004004,880d5a9131fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015194172,71,50,10,1,R,AK,021220008002000,880c51d887fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015195208,71,100,20,1,R,AK,021220008003006,880c5034c3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015240339,71,50,10,1,R,AK,021220004002034,880c5556c5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047001108,71,50,10,1,R,AK,020900019011026,880d5e65bdfffff
0005937974,130077,AT&T,1046974913,71,10,1,1,B,AK,020900003003002,880d5a9addfffff
0005937974,130077,AT&T,1046975196,71,10,1,1,B,AK,020900002001010,880d5a9ac1fffff
0005937974,130077,AT&T,1314938963,71,10,1,1,B,AK,020200023022010,880c7339cbfffff
0005937974,130077,AT&T,1314960689,71,10,1,1,B,AK,020200026031003,880c7338d3fffff
0005937974,130077,AT&T,1315009046,71,10,1,1,B,AK,020200002024021,880c73a993fffff
0005937974,130077,AT&T,1315013691,71,10,1,1,B,AK,020200027125008,880c7338a1fffff
0018506568,131425,Verizon,1374689209,71,50,6,1,B,AK,020900014023010,880d5a90adfffff
0005937974,130077,AT&T,1314965576,71,10,1,1,B,AK,020200017322013,880c7331a1fffff
0005937974,130077,AT&T,1314968201,71,10,1,1,B,AK,020200028232021,880c7321c7fffff
0005937974,130077,AT&T,1314979939,71,10,1,1,B,AK,020200027132020,880c732a5bfffff
0005937974,130077,AT&T,1314981404,71,10,1,1,B,AK,020200009012025,880c733a17fffff
0005937974,130077,AT&T,1314985379,71,10,1,1,B,AK,020200027124011,880c732a41fffff
0005937974,130077,AT&T,1314991610,71,10,1,1,B,AK,020200009021000,880c733859fffff
0005937974,130077,AT&T,1314993848,71,10,1,1,B,AK,020200028121017,880c732161fffff
0018506568,131425,Verizon,1051721079,71,50,6,1,B,AK,021700009002025,880c73ba65fffff
0018506568,131425,Verizon,1051753438,71,50,6,1,B,AK,021700004022002,880c73d4d7fffff
0022113310,260068,TheSnowCloud,1063327373,71,200,30,1,X,AK,021100006001024,88139e1ae1fffff
0022113310,260068,TheSnowCloud,1063327751,71,200,30,1,X,AK,021100006001014,88139e1ab7fffff
0022113310,260068,TheSnowCloud,1063327782,71,200,30,1,X,AK,021100006002001,88139e18d9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015229269,71,100,20,1,R,AK,021220008001021,880c50a46bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015248864,71,50,10,1,R,AK,021220004002020,880c55193bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015249772,71,100,20,1,R,AK,021220004002020,880c5556dbfffff
0005937974,130077,AT&T,1063328887,71,10,1,1,B,AK,021100001001077,88139ec5d1fffff
0005937974,130077,AT&T,1063329809,71,10,1,1,B,AK,021100003003026,88139e1a45fffff
0005937974,130077,AT&T,1063331813,71,10,1,1,B,AK,021100001003009,88139ec5b7fffff
0005937974,130077,AT&T,1374701431,71,10,1,1,B,AK,020900019022011,880d5e6699fffff
0018506568,131425,Verizon,1314950218,71,50,6,1,B,AK,020200015002000,880c733ae7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374931136,71,100,20,1,B,AK,022400004003056,880d5b94cbfffff
0005937974,130077,AT&T,1053675127,71,10,1,1,B,AK,021800002002053,880c146601fffff
0005937974,130077,AT&T,1314950218,71,10,1,1,B,AK,020200015002000,880c733ae7fffff
0005937974,130077,AT&T,1314954930,71,10,1,1,B,AK,020200005001012,880c733a2bfffff
0005937974,130077,AT&T,1314966741,71,10,1,1,B,AK,020200009021001,880c733859fffff
0005937974,130077,AT&T,1314975522,71,10,1,1,B,AK,020200017014009,880c733a91fffff
0005937974,130077,AT&T,1314982088,71,10,1,1,B,AK,020200027142003,880c732a59fffff
0005937974,130077,AT&T,1314993868,71,10,1,1,B,AK,020200028121017,880c732161fffff
0005937974,130077,AT&T,1315001508,71,10,1,1,B,AK,020200002021004,880c73a999fffff
0005937974,130077,AT&T,1315024693,71,10,1,1,B,AK,020200001023012,880c73a855fffff
0018506568,131425,Verizon,1315012434,71,50,6,1,B,AK,020200009022007,880c733859fffff
0018506568,131425,Verizon,1451749346,71,50,6,1,B,AK,020900019023102,880d5e669dfffff
0005937974,130077,AT&T,1314962319,71,10,1,1,B,AK,020200018012001,880c7338c9fffff
0005937974,130077,AT&T,1314974771,71,10,1,1,B,AK,020200028121007,880c732169fffff
0018506568,131425,Verizon,1046972709,71,50,6,1,B,AK,020900010002045,880d5a9a99fffff
0018506568,131425,Verizon,1047004856,71,50,6,1,B,AK,020900007002002,880d5a9ae1fffff
0018506568,131425,Verizon,1374684258,71,50,6,1,B,AK,020900010002048,880d5a9a9bfffff
0018506568,131425,Verizon,1374685733,71,50,6,1,B,AK,020900010002051,880d5a91a7fffff
0018506568,131425,Verizon,1374905479,71,50,6,1,B,AK,021700002001024,880c714adbfffff
0022113310,260068,TheSnowCloud,1028775088,71,200,30,1,X,AK,021050004001053,8813932899fffff
0022113310,260068,TheSnowCloud,1063324763,71,200,30,1,X,AK,021100004004009,88139e1a8dfffff
0022113310,260068,TheSnowCloud,1063329819,71,200,30,1,X,AK,021100006002006,88139e18d9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015191945,71,50,10,1,R,AK,021220008003000,880c5036b3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015216059,71,100,20,1,R,AK,021220002002080,880c55ca5dfffff
0005937974,130077,AT&T,1314965681,71,10,1,1,B,AK,020200027124029,880c732a41fffff
0005937974,130077,AT&T,1314976069,71,10,1,1,B,AK,020200015002005,880c733aadfffff
0005937974,130077,AT&T,1315005513,71,10,1,1,B,AK,020200027112000,880c733991fffff
0005937974,130077,AT&T,1315013790,71,10,1,1,B,AK,020200027125008,880c7338a7fffff
0018506568,131425,Verizon,1314963840,71,50,6,1,B,AK,020200014013017,880c733851fffff
0018506568,131425,Verizon,1412624564,71,50,6,1,B,AK,020200020002004,880c73380bfffff
0018506568,131425,Verizon,1533201963,71,50,6,1,B,AK,021700004022037,880c73d4adfffff
0005937974,130077,AT&T,1040235728,71,10,1,1,B,AK,021500003001016,880c5acf09fffff
0005937974,130077,AT&T,1051722078,71,10,1,1,B,AK,021700009001005,880c73bb0dfffff
0018506568,131425,Verizon,1047005623,71,50,6,1,B,AK,020900007001002,880d5a9ae1fffff
0018506568,131425,Verizon,1374682576,71,50,6,1,B,AK,020900001002027,880d5a9acbfffff
0018506568,131425,Verizon,1374697266,71,50,6,1,B,AK,020900008002006,880d5a9841fffff
0018506568,131425,Verizon,1374698546,71,50,6,1,B,AK,020900010001001,880d5a9855fffff
0018506568,131425,Verizon,1374702295,71,50,6,1,B,AK,020900013004004,880d5e6495fffff
0018506568,131425,Verizon,1374910247,71,50,6,1,B,AK,021700001022084,880c706adbfffff
0005937974,130077,AT&T,1315008236,71,10,1,1,B,AK,020200027142006,880c732a59fffff
0018506568,131425,Verizon,1051678864,71,50,6,1,B,AK,021700006042000,880c73b92dfffff
0018506568,131425,Verizon,1051707829,71,50,6,1,B,AK,021700011002011,880c73b323fffff
0018506568,131425,Verizon,1528464811,71,50,6,1,B,AK,021700007062000,880c738437fffff
0005937974,130077,AT&T,1314985722,71,10,1,1,B,AK,020200010003015,880c733a37fffff
0018506568,131425,Verizon,1046970269,71,50,6,1,B,AK,020900010002010,880d5a9ad3fffff
0018506568,131425,Verizon,1051713238,71,50,6,1,B,AK,021700010041028,880c73ba41fffff
0018506568,131425,Verizon,1374704159,71,50,6,1,B,AK,020900012003007,880d5a9149fffff
0018506568,131425,Verizon,1374878728,71,50,6,1,B,AK,021700005023064,880c7311d7fffff
0005937974,130077,AT&T,1051713238,71,10,1,1,B,AK,021700010041028,880c73ba41fffff
0018506568,131425,Verizon,1051692194,71,50,6,1,B,AK,021700004012022,880c738dc3fffff
0018506568,131425,Verizon,1051700392,71,50,6,1,B,AK,021700012013007,880c73b051fffff
0022113310,260068,TheSnowCloud,1063323646,71,200,30,1,X,AK,021100006002014,88139e189bfffff
0022113310,260068,TheSnowCloud,1412533227,71,200,30,1,X,AK,021050004001008,8813932d4dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015201317,71,100,20,1,R,AK,021220009001014,880c51c883fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015223868,71,300,100,1,R,AK,021220006004016,880c555081fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015252185,71,100,20,1,R,AK,021220004001024,880c550301fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374703441,71,50,10,1,R,AK,020900019021037,880d585a61fffff
0005937974,130077,AT&T,1315011278,71,10,1,1,B,AK,020200002061003,880c73a8a3fffff
0005937974,130077,AT&T,1315022796,71,10,1,1,B,AK,020200001012006,880c73a169fffff
0005937974,130077,AT&T,1566640080,71,30,3,1,B,AK,021700007033006,880c738ecdfffff
0022113310,260068,TheSnowCloud,1063324055,71,200,30,1,X,AK,021100005003042,88139e0365fffff
0022113310,260068,TheSnowCloud,1063331772,71,200,30,1,X,AK,021100001003009,88139ec5b5fffff
0005937974,130077,AT&T,1015241151,71,10,1,1,B,AK,021220005001014,880c555615fffff
0018506568,131425,Verizon,1374685962,71,50,6,1,B,AK,020900014011004,880d5a90cbfffff
0018506568,131425,Verizon,1374686926,71,50,6,1,B,AK,020900014022019,880d5a90b5fffff
0018506568,131425,Verizon,1374710730,71,50,6,1,B,AK,020900017001085,880d5ab41bfffff
0018506568,131425,Verizon,1374899737,71,50,6,1,B,AK,021700003003024,880c738453fffff
0005937974,130077,AT&T,1605230284,71,10,1,1,B,AK,020200027121017,880c7338b1fffff
0018506568,131425,Verizon,1051689296,71,50,6,1,B,AK,021700007012011,880c738ce1fffff
0005937974,130077,AT&T,1051694039,71,10,1,1,B,AK,021700012012024,880c73b237fffff
0005937974,130077,AT&T,1051704644,71,10,1,1,B,AK,021700010041002,880c73b32dfffff
0022113310,260068,TheSnowCloud,1063325395,71,200,30,1,X,AK,021100004001003,88139e1125fffff
0022113310,260068,TheSnowCloud,1063334094,71,200,30,1,X,AK,021100005003022,88139e0365fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015197717,71,100,20,1,R,AK,021220011001038,880c51c563fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015201678,71,50,10,1,R,AK,021220009001035,880c51cc49fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015220176,71,100,20,1,R,AK,021220007022014,880c55570bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015239931,71,150,50,1,R,AK,021220005002010,880c555713fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015248248,71,150,50,1,R,AK,021220007011015,880c55551dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015250793,71,150,50,1,R,AK,021220005004019,880c555447fffff
0004991444,130081,ALASKA COMMUNICATIONS,1108933202,71,50,10,1,R,AK,022400004003056,880d594865fffff
0005937974,130077,AT&T,1314945007,71,10,1,1,B,AK,020200013001012,880c733867fffff
0005937974,130077,AT&T,1314957015,71,10,1,1,B,AK,020200017321001,880c7331adfffff
0005937974,130077,AT&T,1314979134,71,10,1,1,B,AK,020200002023005,880c73a99bfffff
0005937974,130077,AT&T,1314983315,71,10,1,1,B,AK,020200022012003,880c733829fffff
0005937974,130077,AT&T,1315000457,71,10,1,1,B,AK,020200028112000,880c733895fffff
0018506568,131425,Verizon,1046971186,71,50,6,1,B,AK,020900002003004,880d5a9ac1fffff
0018506568,131425,Verizon,1046976430,71,50,6,1,B,AK,020900004004021,880d5a9133fffff
0018506568,131425,Verizon,1314957164,71,50,6,1,B,AK,020200017312002,880c7331e5fffff
0018506568,131425,Verizon,1314957452,71,50,6,1,B,AK,020200021002017,880c733801fffff
0018506568,131425,Verizon,1314996691,71,50,6,1,B,AK,020200025024012,880c73388dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015193527,71,100,20,1,R,AK,021220008003013,880c51c941fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015209373,71,50,10,1,R,AK,021220007013000,880c55454bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015215942,71,50,10,1,R,AK,021220002004030,880c55c9dbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015222440,71,150,50,1,X,AK,021220007021022,880c555083fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015244806,71,150,50,1,R,AK,021220007022018,880c555713fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015251263,71,150,50,1,R,AK,021220007011000,880c55543dfffff
0005937974,130077,AT&T,1015246612,71,10,1,1,B,AK,021220007021001,880c555727fffff
0005937974,130077,AT&T,1315009988,71,10,1,1,B,AK,020200013003000,880c733845fffff
0005937974,130077,AT&T,1315010484,71,10,1,1,B,AK,020200028221012,880c732151fffff
0005937974,130077,AT&T,1315011440,71,10,1,1,B,AK,020200026023000,880c7338d9fffff
0018506568,131425,Verizon,1374716026,71,50,6,1,B,AK,020200018011006,880c733aa7fffff
0018506568,131425,Verizon,1374878494,71,50,6,1,B,AK,021700007033008,880c738c53fffff
0005937974,130077,AT&T,1314962373,71,10,1,1,B,AK,020200028212000,880c73210dfffff
0005937974,130077,AT&T,1314981134,71,10,1,1,B,AK,020200013002009,880c733863fffff
0005937974,130077,AT&T,1315016764,71,10,1,1,B,AK,020200028132002,880c7331b7fffff
0018506568,131425,Verizon,1374681052,71,50,6,1,B,AK,020900010002085,880d5a9ab9fffff
0018506568,131425,Verizon,1374876000,71,50,6,1,B,AK,021700006041000,880c731633fffff
0018506568,131425,Verizon,1374907108,71,50,6,1,B,AK,021700001022048,880c705463fffff
0018506568,131425,Verizon,1047007656,71,50,6,1,B,AK,020900006002025,880d5a9a1bfffff
0018506568,131425,Verizon,1314967340,71,50,6,1,B,AK,020200014013001,880c733851fffff
0018506568,131425,Verizon,1314981404,71,50,6,1,B,AK,020200009012025,880c733a17fffff
0018506568,131425,Verizon,1412544760,71,50,6,1,B,AK,021700001022049,880c7055b9fffff
0018506568,131425,Verizon,1046974951,71,50,6,1,B,AK,020900003001009,880d5a9addfffff
0018506568,131425,Verizon,1314957443,71,50,6,1,B,AK,020200019001003,880c733855fffff
0018506568,131425,Verizon,1314976608,71,50,6,1,B,AK,020200027121000,880c7338b9fffff
0018506568,131425,Verizon,1314979068,71,50,6,1,B,AK,020200002023005,880c73a99bfffff
0018506568,131425,Verizon,1314998665,71,50,6,1,B,AK,020200026013018,880c7338d7fffff
0018506568,131425,Verizon,1412532539,71,50,6,1,B,AK,020200007031000,880c73311dfffff
0005937974,130077,AT&T,1039365417,71,10,1,1,B,AK,021300002003018,8812b00599fffff
0005937974,130077,AT&T,1039368546,71,10,1,1,B,AK,021300002002012,8812b005d7fffff
0005937974,130077,AT&T,1315001492,71,10,1,1,B,AK,020200002023011,880c73a99bfffff
0005937974,130077,AT&T,1315010146,71,10,1,1,B,AK,020200027142004,880c732a59fffff
0005937974,130077,AT&T,1315024159,71,10,1,1,B,AK,020200002022015,880c73a8a1fffff
0018506568,131425,Verizon,1046975631,71,50,6,1,B,AK,020900001002004,880d5a9acbfffff
0018506568,131425,Verizon,1374691408,71,50,6,1,B,AK,020900015013027,880d584b39fffff
0005937974,130077,AT&T,1047012537,71,10,1,1,B,AK,020900012003002,880d5a932dfffff
0005937974,130077,AT&T,1374734678,71,10,1,1,B,AK,021500005001021,880c5acd63fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015195718,71,100,20,1,R,AK,021220007013055,880c554cddfffff
0005937974,130077,AT&T,1314975521,71,10,1,1,B,AK,020200017014009,880c733a91fffff
0005937974,130077,AT&T,1314978351,71,10,1,1,B,AK,020200028232023,880c7321c5fffff
0005937974,130077,AT&T,1314990962,71,10,1,1,B,AK,020200012003003,880c733845fffff
0005937974,130077,AT&T,1314994234,71,10,1,1,B,AK,020200013003002,880c73386bfffff
0005937974,130077,AT&T,1314994891,71,10,1,1,B,AK,020200016012004,880c733aebfffff
0005937974,130077,AT&T,1315000350,71,10,1,1,B,AK,020200027133000,880c732167fffff
0018506568,131425,Verizon,1051694515,71,50,6,1,B,AK,021700012021001,880c73b22bfffff
0018506568,131425,Verizon,1412532100,71,50,6,1,B,AK,020200006013027,880c733a3dfffff
0018506568,131425,Verizon,1412537882,71,50,6,1,B,AK,021700001021000,880c704409fffff
0018506568,131425,Verizon,1051677298,71,50,6,1,B,AK,021700007033000,880c738535fffff
0018506568,131425,Verizon,1051738002,71,50,6,1,B,AK,021700001021008,880c704445fffff
0022113310,260068,TheSnowCloud,1063324361,71,200,30,1,X,AK,021100004003005,88139e1127fffff
0022113310,260068,TheSnowCloud,1063325582,71,200,30,1,X,AK,021100006002006,88139e18d3fffff
0022113310,260068,TheSnowCloud,1063328442,71,200,30,1,X,AK,021100006002006,88139e18d1fffff
0022113310,260068,TheSnowCloud,1063331647,71,200,30,1,X,AK,021100006001008,88139e1a25fffff
0022113310,260068,TheSnowCloud,1374740353,71,200,30,1,X,AK,021050004001051,88139328d3fffff
0005937974,130077,AT&T,1015240405,71,10,1,1,B,AK,021220005001024,880c55563bfffff
0005937974,130077,AT&T,1015251935,71,10,1,1,B,AK,021220007021000,880c555735fffff
0005937974,130077,AT&T,1314939877,71,10,1,1,B,AK,020200015001021,880c73385bfffff
0005937974,130077,AT&T,1314951031,71,10,1,1,B,AK,020200002011008,880c73a9d1fffff
0005937974,130077,AT&T,1314951489,71,10,1,1,B,AK,020200027141000,880c732a51fffff
0005937974,130077,AT&T,1314995739,71,10,1,1,B,AK,020200025022009,880c7338c7fffff
0005937974,130077,AT&T,1315018012,71,10,1,1,B,AK,020200028232036,880c732181fffff
0018506568,131425,Verizon,1314942146,71,50,6,1,B,AK,020200019003026,880c73381bfffff
0018506568,131425,Verizon,1315004867,71,50,6,1,B,AK,020200001011020,880c73aa01fffff
0018506568,131425,Verizon,1315008236,71,50,6,1,B,AK,020200027142006,880c732a59fffff
0022113310,260068,TheSnowCloud,1063324259,71,200,30,1,X,AK,021100006002018,88139e014dfffff
0022113310,260068,TheSnowCloud,1374740403,71,200,30,1,X,AK,021050004001065,881393289bfffff
0022113310,260068,TheSnowCloud,1374740411,71,200,30,1,X,AK,021050004001051,8813932f27fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015206042,71,100,20,1,R,AK,021220009001045,880c51c8b5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015211329,71,100,20,1,R,AK,021220007013020,880c5540a3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015211867,71,50,10,1,R,AK,021220007013015,880c554ee5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015219423,71,50,10,1,R,AK,021220002004028,880c55c985fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015231328,71,100,20,1,B,AK,021220008001043,880c50a721fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015236126,71,100,20,1,R,AK,021220004001023,880c551853fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015244277,71,150,50,1,R,AK,021220005002031,880c555441fffff
0004991444,130081,ALASKA COMMUNICATIONS,1108934580,71,50,10,1,R,AK,022400004003052,880d5b96e3fffff
0005937974,130077,AT&T,1314972096,71,10,1,1,B,AK,020200023013004,880c73398bfffff
0005937974,130077,AT&T,1314992281,71,10,1,1,B,AK,020200024002006,880c733839fffff
0018506568,131425,Verizon,1046971868,71,50,6,1,B,AK,020900003002000,880d5a9ad5fffff
0018506568,131425,Verizon,1374681204,71,50,6,1,B,AK,020900005001023,880d5a9123fffff
0018506568,131425,Verizon,1374709046,71,50,6,1,B,AK,020909801001097,880d58499dfffff
0022113310,260068,TheSnowCloud,1412533134,71,200,30,1,X,AK,021050004001051,8813932899fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015218663,71,50,10,1,R,AK,021220002004027,880c55c9abfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015236165,71,100,20,1,R,AK,021220004001023,880c551853fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015238636,71,50,10,1,R,AK,021220004003026,880c551b37fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015245010,71,150,50,1,R,AK,021220007011018,880c555509fffff
0005937974,130077,AT&T,1314940692,71,10,1,1,B,AK,020200012004016,880c73384bfffff
0005937974,130077,AT&T,1314983047,71,10,1,1,B,AK,020200015001002,880c73385bfffff
0005937974,130077,AT&T,1315011871,71,10,1,1,B,AK,020200025015001,880c7338e7fffff
0005937974,130077,AT&T,1315024038,71,10,1,1,B,AK,020200002022001,880c73a8a5fffff
0018506568,131425,Verizon,1374687058,71,50,6,1,B,AK,020900014022002,880d5a954dfffff
0018506568,131425,Verizon,1374692012,71,50,6,1,B,AK,020900017001047,880d584957fffff
0005937974,130077,AT&T,1063324747,71,30,3,1,B,AK,021100001003009,88139ec595fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015192477,71,50,10,1,R,AK,021220008003000,880c5036b5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015196401,71,50,10,1,R,AK,021220007013061,880c554c8bfffff
0005937974,130077,AT&T,1314951747,71,10,1,1,B,AK,020200027141000,880c732a5dfffff
0005937974,130077,AT&T,1015205856,71,10,1,1,B,AK,021220011001057,880c51cc5dfffff
0005937974,130077,AT&T,1374722677,71,10,1,1,B,AK,020200009011045,880c733a31fffff
0018506568,131425,Verizon,1314955221,71,50,6,1,B,AK,020200001011038,880c73aa15fffff
0018506568,131425,Verizon,1314997620,71,50,6,1,B,AK,020200011001067,880c733849fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015193491,71,50,10,1,R,AK,021220008003016,880c503493fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015220220,71,150,50,1,R,AK,021220007022000,880c555703fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015220592,71,75,10,1,B,AK,021220006001015,880c5552a7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015241151,71,100,20,1,R,AK,021220005001014,880c555615fffff
0004991444,130081,ALASKA COMMUNICATIONS,1108933644,71,100,20,1,B,AK,022400004003126,880d5b968bfffff
0005937974,130077,AT&T,1314944128,71,10,1,1,B,AK,020200001021011,880c73aae1fffff
0005937974,130077,AT&T,1314959883,71,10,1,1,B,AK,020200020004010,880c733803fffff
0005937974,130077,AT&T,1314982443,71,10,1,1,B,AK,020200015001015,880c73385bfffff
0005937974,130077,AT&T,1314986961,71,10,1,1,B,AK,020200027123000,880c733883fffff
0018506568,131425,Verizon,1604475586,71,50,6,1,B,AK,020900010001012,880d5a9855fffff
0018506568,131425,Verizon,1605230284,71,50,6,1,B,AK,020200027121017,880c7338b1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015191268,71,100,20,1,R,AK,021220008002000,880c51d8bdfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015212662,71,300,100,1,R,AK,021220007022000,880c555711fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015214711,71,300,100,1,R,AK,021220006003026,880c5552a3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015224270,71,100,20,1,R,AK,021220002001017,880c55c82dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015243035,71,50,20,1,B,AK,021220005005030,880c555455fffff
